,,,,,,,,,,,,NEW EFFICACY,,,,,,,,,,,,,,,,,,EFFICACY,,,,,,,,,,,,,,,,,,ESTIMATED EFFICACY,,,,,,,,,,,,,,,,,,IMPACT,,,,,,,,,,,,,,,,,,,,,,,,Efficacy,,,,,,Estimated Efficacy,,,,,,Impact,,,,,,,,,,,,,,,,,,,% p. falc,% p. vivax,,EMR,Afghanistan,2015,11.80%,4.00%,DHS KIR _2015,,REGION, receiving any antimalarial treatment  ,5 receiving ACT only 
Country,WHO Region,Population,1st Line (p.falc.),% febrile children under 5 receiving any antimalarial treatment  ,% febrile children under 5 receiving ACT only ,DALY,Prevalence,% p. falc.,Estimated p. falc. DALY,Estimated p. falc. prevalence (prevalence * % p. falc),# p. falc. treated,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,IMPACT of P.falc, ,% p. vivax,Est p. vivax. DALY,Est p. vivax. prevalence,coverage of CQ+PQ,CQ+PQ,CQ,DHA-PPQ,AL,AS+AQ+PQ,AL+PQ,CQ+PQ,CQ,DHA-PPQ,AL,AS+AQ+PQ,AL+PQ,CQ+PQ,CQ,DHA-PPQ,AL,AS+AQ+PQ,AL+PQ,IMPACT of P.VIVAX,,Company,Drug(s),Final Impact,,,,,,,,,,,,AFR,Chad,2015,26.90%,10.00%,WorldDataBank2015,,AFR,17.77%,30.42%
,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,"UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.","UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.",,,,,Col H * Col I,Col F * Col K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,, Col G* ColCI, Col H* ColCI, Col Eif  Col AC = CQ+PQ,,,,,,,,,,,,,,,,,,, Col CJ* ColCL* ColCS/(1- ColCL* ColCS),, ,,,,Country,sex,age,DALY Total,,,,,,,AMR,Guatemala,2015-2015,0.40%,0.00%,WorldDataBank2015,,AMR,0.40%,26.36%
Gambia,AFR,"1,977,590",AL,17.77%,30.42%,"13,814.31","166,229",100%,"13,814.31","166,229.00","50,561.32",100.00%,,,,,,,,,,,,100.00%,84.40%,,,,,98.40%,,,,,,,,,,,,,,,,,,98.40%,100.00%,89.40%,89.75%,93.80%,88.00%,97.12%,96.00%,82.25%,93.60%,91.91%,42.20%,97.62%,84.40%,83.00%,95.00%,89.75%,91.00%,"2,926.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,926.74",*,0%,0.00,0.00,17.77%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,926.74",,,,,Guinea,Both,All Ages,1404493.517,,Georgia,EUR,,,,,,,,,,,,,
Georgia,EUR,"3,717,100",,16.10%,26.36%,0.00,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.10%,,100.00%,,,,,100.00%,100.00%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Guinea-Bissau,Both,All Ages,59099.82136,,Germany,EUR,,,,,,,,,,,,,
Germany,EUR,"81,686,611",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Guyana,Both,All Ages,478.1987167,,Ghana,AFR,100.00%,0.00%,,,,,,,,,,,
Ghana,AFR,"27,582,821",AL; AS+AQ,17.77%,30.42%,"1,057,846.69","3,415,912",100%,"1,057,846.69","3,415,912.00","1,039,006.57",98.30%,,,,,,,,,,,,100.00%,,,,,,100.00%,,,,,96.85%,,,93.90%,,,,,,,,,,100.00%,100.00%,89.40%,89.75%,93.80%,96.85%,97.12%,96.00%,93.90%,93.60%,91.91%,42.20%,97.62%,84.40%,83.00%,95.00%,89.75%,91.00%,"114,274.89",0.00,0.00,0.00,0.00,"109,927.10",0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"224,201.99",*,0%,0.00,0.00,17.77%,,,,24.20%,,,97.00%,86.83%,96.90%,24.20%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"224,201.99",,,,,Haiti,Both,All Ages,4915.542434,,Greece,EUR,,,,,,,,,,,,,
Greece,EUR,"10,820,883",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Honduras,Both,All Ages,540.5802407,,Greenland,EUR,,,,,,,,,,,,,
Greenland,EUR,"56,114",,16.10%,26.36%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.18%,,,,93.80%,96.30%,98.47%,,94.33%,,,42.20%,97.14%,,,94.17%,,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.10%,,,,,,,99.75%,94.54%,,50.53%,100.00%,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Hungary,Both,All Ages,7.76E-06,,Grenada,AMR,,,,,,,,,,,,,
Grenada,AMR,"106,823",,0.40%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Iceland,Both,All Ages,5.24E-07,,Guam,WPR,,,,,,,,,,,,,
Guam,WPR,"161,797",,16.10%,26.36%,3.94,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,India,Both,All Ages,3766703.298,,Guatemala,AMR,1.00%,99.00%,,,,,,,,,,,
Guatemala,AMR,"16,252,429",CQ+PQ,0.40%,26.36%,"1,659.51","4,931",1%,16.60,49.31,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,CQ+PQ,99%,"1,642.91","4,881.69",0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,6.48,0.00,0.00,0.00,0.00,0.00,6.48,6.51,,,,,Indonesia,Both,All Ages,222702.6488,,Guinea,AFR,100.00%,0.00%,,,,,,,,,,,
Guinea,AFR,"12,091,533",AS+AQ,17.77%,30.42%,"1,404,493.52","660,207",100%,"1,404,493.52","660,207.00","200,812.96",,,,,,,,,,,,,,,,,,,,,,,,99.00%,,,99.00%,,,,,,,,,,98.00%,100.00%,89.40%,89.75%,93.80%,99.00%,97.12%,96.00%,99.00%,93.60%,91.91%,42.20%,97.62%,84.40%,83.00%,95.00%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,"299,761.40",0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"299,761.40",*,0%,0.00,0.00,17.77%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"299,761.40",,,,,Iran,Both,All Ages,586.1615173,,Guinea-Bissau,AFR,100.00%,0.00%,,,,,,,,,,,
Guinea-Bissau,AFR,"1,770,526",AL,17.77%,30.42%,"59,099.82","93,431",100%,"59,099.82","93,431.00","28,418.60",95.70%,,,,,,,,,,,,,,,,,,96.40%,,,,,,,,,,,,,,,,,,96.40%,100.00%,89.40%,89.75%,93.80%,88.00%,97.12%,96.00%,82.25%,93.60%,91.91%,42.20%,97.62%,84.40%,83.00%,95.00%,89.75%,91.00%,"12,213.96",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,213.96",*,0%,0.00,0.00,17.77%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,213.96",,,,,Iraq,Both,All Ages,3.19E-05,,Guyana,AMR,40.00%,60.00%,,,,,,,,,,,
Guyana,AMR,"768,514",AL+PQ,0.40%,26.36%,478.20,"12,354",40%,191.28,"4,941.60","1,302.46",,,,,,,,,,,,,,,,,,,98.40%,,,,,,98.80%,,,,,,,,,,,,98.40%,100.00%,89.40%,89.75%,93.80%,100.00%,98.80%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,CQ+PQ,60%,286.92,"7,412.40",0.40%,,67.60%,,96.70%,,97.00%,98.23%,67.60%,96.90%,96.70%,97.40%,97.00%,1.13,0.00,0.00,0.00,0.00,0.00,1.13,1.90, ,,,,Ireland,Both,All Ages,8.25E-06,,Haiti,AMR,100.00%,0.00%,,,,,,,,,,,
Haiti,AMR,"10,711,061",CQ+PQ,0.40%,26.36%,"4,915.54","17,662",100%,"4,915.54","17,662.00","4,655.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8.31,0.00,0.00,0.00,0.00,0.00,0.00,8.31,CQ+PQ,0%,0.00,0.00,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.31,,,,,Israel,Both,All Ages,1.71E-05,,Honduras,AMR,24.00%,75.00%,,,,,,,,,,,
Honduras,AMR,"8,960,829",CQ+PQ,0.40%,26.36%,540.58,"3,380",24%,129.74,811.20,213.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.22,CQ+PQ,75%,405.44,"2,535.00",0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,1.60,0.00,0.00,0.00,0.00,0.00,1.60,1.82,,,,,Italy,Both,All Ages,7.45E-05,,Hungary,EUR,,,,,,,,,,,,,
Hungary,EUR,"9,843,028",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Jamaica,Both,All Ages,5.66E-06,,Iceland,EUR,,,,,,,,,,,,,
Iceland,EUR,"330,815",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Japan,Both,All Ages,0.000190733,,India,SEA,67.00%,33.00%,,,,,,,,,,,
India,SEA,"1,309,053,980",AS+SP+PQ,16.10%,26.36%,"3,766,703.30","1,102,205",67%,"2,523,691.21","738,477.35","194,641.53",100.00%,,,,,,,,,,,,100.00%,,,92.50%,,,100.00%,,,,,97.51%,86.60%,,100.00%,,,,,,,,,,100.00%,100.00%,89.40%,89.75%,93.80%,97.51%,86.60%,96.00%,100.00%,93.60%,100.00%,42.20%,99.60%,84.40%,83.00%,92.50%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,447790.3913,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"447,790.39",CQ+PQ,33%,"1,243,012.09","363,727.65",16.10%,100.00%,100.00%,,,,,100.00%,100.00%,92.73%,97.53%,97.40%,97.00%,"238,527.95",0.00,0.00,0.00,0.00,0.00,"238,527.95","686,318.34",,,,,Jordan,Both,All Ages,0.000266484,,Indonesia,SEA,55.00%,44.00%,,,,,,,,,,,
Indonesia,SEA,"258,162,113",AS+AQ; DHA-PPQ+PQ,16.10%,26.36%,"222,702.65","252,027",55%,"122,486.46","138,614.85","36,534.91",,,,,,,,,,,,,,,,,,,96.90%,,,,,91.20%,,,,,,,95.90%,,,,,,96.90%,100.00%,89.40%,89.75%,93.80%,91.20%,100.00%,96.00%,89.53%,93.60%,100.00%,42.20%,95.90%,84.40%,83.00%,92.50%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,"10,540.09",0.00,0.00,0.00,0,0.00,0.00,0.00,"9,630.62",0.00,0.00,0.00,0.00,"20,170.71",DHA-PPQ+PQ,44%,"97,989.17","110,891.88",16.10%,,70.50%,92.90%,95.20%,,,98.20%,70.50%,92.90%,95.20%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,170.71",,,,,Kazakhstan,Both,All Ages,7.36E-05,,Iran,EMR,5.00%,95.00%,,,,,,,,,,,
Iran,EMR,"79,360,487",AS+SP; AS+SP+PQ,11.80%,4.00%,586.16,358,5%,29.31,17.90,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,,,100%,,,,,,,99.68%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,100.00%,93.60%,95.96%,100.00%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,1.819465508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.78,CQ+PQ,95%,556.85,340.10,11.80%,86.98%,100.00%,,,,,86.98%,100.00%,99.55%,100.00%,97.40%,97.00%,63.69,0.00,0.00,0.00,0.00,0.00,63.69,67.47,,,,,Kenya,Both,All Ages,486089.3088,,Iraq,EMR,,,,,,,,,,,,,
Iraq,EMR,"36,115,649",,11.80%,4.00%,0.00,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,95.60%,93.60%,95.96%,42.20%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,11.80%,,,,,,,93.49%,100.00%,99.55%,100.00%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Kiribati,Both,All Ages,0.195833305,,Ireland,EUR,,,,,,,,,,,,,
Ireland,EUR,"4,676,835",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Kuwait,Both,All Ages,9.03E-05,,Israel,EUR,,,,,,,,,,,,,
Israel,EUR,"8,380,100",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Kyrgyzstan,Both,All Ages,2.55E-05,,Italy,EUR,,,,,,,,,,,,,
Italy,EUR,"60,730,582",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lao People's Democratic Republic,Both,All Ages,7190.199853,,Jamaica,AMR,,,,,,,,,,,,,
Jamaica,AMR,"2,871,934",,0.40%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15%,100.00%,89.40%,89.75%,93.80%,100.00%,96.38%,96.00%,98.00%,93.60%,95.96%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,0.40%,,,,,,,98.23%,90.12%,96.90%,96.70%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Latvia,Both,All Ages,1.67E-06,,Japan,WPR,,,,,,,,,,,,,
Japan,WPR,"127,141,000",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lebanon,Both,All Ages,0.000137698,,Jordan,EMR,,,,,,,,,,,,,
Jordan,EMR,"9,159,302",,11.80%,4.00%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,95.60%,93.60%,95.96%,42.20%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,11.80%,,,,,,,93.49%,100.00%,99.55%,100.00%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lesotho,Both,All Ages,1.85E-05,,Kazakhstan,EUR,,,,,,,,,,,,,
Kazakhstan,EUR,"17,544,126",,16.10%,26.36%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,100.00%,95.85%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Liberia,Both,All Ages,183213.42,,Kenya,AFR,100.00%,0.00%,,,,,,,,,,,
Kenya,AFR,"47,236,259",AL,27.10%,92.00%,"486,089.31","2,808,931",100%,"486,089.31","2,808,931.00","2,584,216.52",98.10%,,,,,68.00%,,,,,97.93%,,98.20%,,83.00%,,,,98.35%,,,,,87.70%,,,85.00%,,,,95.80%,,,,,,98.35%,100.00%,89.40%,89.75%,93.80%,87.70%,97.12%,96.00%,85.00%,93.60%,91.91%,42.20%,95.80%,84.40%,83.00%,95.00%,89.75%,91.00%,"176,634.89",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"176,634.89",*,0%,0.00,0.00,27.10%,,,,,,,97.00%,86.83%,96.90%,49.85%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"176,634.89",,,,,Libya,Both,All Ages,0.00019118,,Kiribati,WPR,,,,,,,,,,,,,
Kiribati,WPR,"112,407",,16.10%,26.36%,0.20,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.56%,100.00%,89.40%,89.75%,93.80%,85.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,99.40%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,16.10%,,,,,,,98.08%,81.20%,97.92%,93.83%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lithuania,Both,All Ages,2.32E-06,,Kuwait,EMR,,,,,,,,,,,,,
Kuwait,EMR,"3,935,794",,11.80%,4.00%,0.00,non-malaria endemic,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,95.60%,93.60%,95.96%,42.20%,100.00%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,11.80%,,,,,,,93.49%,100.00%,99.55%,100.00%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Luxembourg,Both,All Ages,7.93E-07,,Kyrgyzstan,EUR,,,,,,,,,,,,,
Kyrgyzstan,EUR,"5,956,900",,16.10%,26.36%,0.00,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44%,100.00%,89.40%,89.75%,93.80%,89.00%,97.23%,96.00%,89.53%,93.60%,100.00%,42.20%,98.33%,84.40%,83.00%,94.17%,89.75%,91.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.10%,,100.00%,,,,,100.00%,100.00%,96.90%,88.69%,97.40%,97.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Macedonia,Both,All Ages,1.75E-06,,Lao People's Democratic Republic,WPR,42.00%,58.00%,,,,,,,,,,,
